wl,k
0.103134,0.7620347862843
0.103371,0.7642311558673
0.10361,0.766073282062
0.103848,0.7675280993429
0.104088,0.768564351945
0.104328,0.7691530686052
0.104568,0.7692680430666
0.104809,0.7688863100165
0.105051,0.7679886049416
0.105293,0.7665597955283
0.105536,0.76458927181
0.105779,0.76207128237
0.106023,0.7590052046183
0.106267,0.7553957385098
0.106512,0.7512530150652
0.106758,0.7465926136355
0.107004,0.7414354849233
0.107251,0.7358077801816
0.107498,0.7297405905811
0.107746,0.7232696042434
0.107994,0.7164346916862
0.108243,0.7092794331975
0.108493,0.7018506037933
0.108743,0.6941976327905
0.108993,0.6863720555856
0.109245,0.678426974959
0.109496,0.6704165481986
0.109749,0.66239551464
0.110002,0.6544187760137
0.110255,0.646541039424
0.11051,0.6388165300176
0.110764,0.6312987775893
0.11102,0.6240404786273
0.111276,0.6170934326985
0.111532,0.6105085496595
0.111789,0.6043359219138
0.112047,0.5986249537663
0.112305,0.5934245377095
0.112564,0.5887832650366
0.112824,0.5847496552528
0.113084,0.5813723850465
0.113344,0.5787004926756
0.113606,0.5767835270565
0.113868,0.5756716020567
0.11413,0.5754153048439
0.114393,0.5760653919962
0.114657,0.577672187819
0.114921,0.5802845756268
0.115186,0.5839484448717
0.115452,0.5887044263484
0.115718,0.5945847177007
0.115984,0.6016087787873
0.116252,0.6097776727871
0.11652,0.6190668626637
0.116788,0.6294173706048
0.117058,0.6407254055065
0.117328,0.6528309004772
0.117598,0.6655059129088
0.117869,0.6784445311279
0.118141,0.691256749552
0.118413,0.7034695568923
0.118686,0.7145389181243
0.11896,0.7238759570735
0.119234,0.7308889413163
0.119509,0.7350393099677
0.119784,0.7359052462762
0.12006,0.7332414391875
0.120337,0.7270208888552
0.120615,0.7174461445303
0.120893,0.7049240135706
0.121171,0.6900077070153
0.121451,0.6733195673957
0.121731,0.6554719830516
0.122011,0.6370023350265
0.122293,0.6183315061523
0.122574,0.5997479590304
0.122857,0.5814135517234
0.12314,0.5633843188904
0.123424,0.5456390701676
0.123709,0.5281098105879
0.123994,0.5107096841639
0.12428,0.4933557806822
0.124566,0.4759854966492
0.124853,0.4585661860506
0.125141,0.4410986214995
0.12543,0.4236153436681
0.125719,0.4061753109307
0.126009,0.3888563695512
0.126299,0.3717469642085
0.12659,0.3549382462237
0.126882,0.3385173829948
0.127174,0.3225625025124
0.127468,0.3071393834679
0.127761,0.2922997615068
0.128056,0.2780809763776
0.128351,0.2645066234189
0.128647,0.2515878750809
0.128944,0.2393251801579
0.129241,0.2277101091773
0.129539,0.2167271785257
0.129837,0.2063555438937
0.130137,0.1965705009025
0.130437,0.1873447661973
0.130737,0.178649536796
0.131039,0.1704553409525
0.131341,0.1627327023884
0.131644,0.1554526434633
0.131947,0.1485870533348
0.132251,0.1421089456844
0.132556,0.135992628048
0.132862,0.1302138018242
0.133168,0.1247496090168
0.133475,0.1195786389322
0.133783,0.1146809055234
0.134091,0.1100378038811
0.1344,0.1056320525323
0.13471,0.1014476266886
0.135021,0.09746968635124
0.135332,0.09368450219628
0.135644,0.090079381381
0.135956,0.08664259480452
0.13627,0.08336330688426
0.136584,0.08023150854933
0.136899,0.0772379538802
0.137214,0.07437410062131
0.137531,0.0716320546442
0.137848,0.06900451833224
0.138166,0.06648474278284
0.138484,0.06406648367263
0.138803,0.0617439605989
0.139123,0.059511819692
0.139444,0.05736509928491
0.139765,0.05529919842485
0.140088,0.05330984801571
0.140411,0.05139308438737
0.140734,0.04954522509739
0.141059,0.04776284678202
0.141384,0.04604276488459
0.14171,0.04438201510179
0.142036,0.04277783639994
0.142364,0.04122765546497
0.142692,0.03972907246083
0.143021,0.03827984798148
0.143351,0.03687789109145
0.143681,0.03552124835898
0.144012,0.03420809379436
0.144344,0.03293671961378
0.144677,0.0317055277561
0.145011,0.03051302208701
0.145345,0.02935780123042
0.14568,0.02823855197324
0.146016,0.02715404319449
0.146352,0.0261031202746
0.14669,0.02508469994548
0.147028,0.02409776554623
0.147367,0.02314136265365
0.147707,0.02221459506118
0.148047,0.02131662108413
0.148388,0.02044665017386
0.14873,0.01960393982852
0.149073,0.01878779279304
0.149417,0.01799755454719
0.149761,0.01723261108603
0.150107,0.01649238700369
0.150453,0.01577634389724
0.150799,0.01508397911295
0.151147,0.01441482486148
0.151496,0.01376844773082
0.151845,0.01314444862478
0.152195,0.01254246314974
0.152546,0.01196216246174
0.152897,0.01140325456832
0.15325,0.01086548605465
0.153603,0.01034864416974
0.153957,0.009852559166871
0.154312,0.009377106743225
0.154668,0.008922210369103
0.155024,0.008487843240606
0.155382,0.008074029535411
0.15574,0.007680844605156
0.156099,0.007308413706741
0.156459,0.006956908865438
0.156819,0.006626543482317
0.157181,0.006317564353016
0.157543,0.006030240858693
0.157906,0.005764851224403
0.15827,0.005521665913306
0.158635,0.005300928430682
0.159001,0.005102834039177
0.159368,0.00492750712104
0.159735,0.004774978145379
0.160103,0.004645161386305
0.160472,0.004537834664092
0.160842,0.004452622405507
0.161213,0.004388983121222
0.161585,0.004346198111149
0.161957,0.004316322929768
0.16233,0.004291760485179
0.162705,0.004271261551336
0.16308,0.004253454972348
0.163456,0.004236883018
0.163832,0.004220040938755
0.16421,0.004201420740056
0.164589,0.004179557511084
0.164968,0.004153076222861
0.165348,0.004120736749502
0.16573,0.004081474879858
0.166112,0.004034437255799
0.166494,0.003979008481548
0.166878,0.00391482907209
0.167263,0.003841803416317
0.167649,0.003760097484951
0.168035,0.003670126574443
0.168422,0.003572533906616
0.168811,0.003468161364591
0.1692,0.003358014009607
0.16959,0.003243220271104
0.169981,0.00312498982348
0.170373,0.003004571157448
0.170765,0.002883210730953
0.171159,0.002762115361242
0.171554,0.002642419218761
0.171949,0.002525156431363
0.172345,0.002411239931299
0.172743,0.002301446803945
0.173141,0.002196410049475
0.17354,0.002096616365572
0.17394,0.002002409314342
0.174341,0.001913997057629
0.174743,0.001831463734284
0.175146,0.001754783508013
0.17555,0.001683836328375
0.175954,0.001618424510907
0.17636,0.001558289343541
0.176766,0.001503127053466
0.177174,0.001452603609499
0.177582,0.001406367979112
0.177992,0.001364063597632
0.178402,0.001325337932566
0.178813,0.00128985013388
0.179226,0.001257276848408
0.179639,0.001227316342563
0.180053,0.001199691122717
0.180468,0.001174149268848
0.180884,0.001150464706914
0.181301,0.001128436641904
0.181719,0.001107888359877
0.182138,0.001088665586604
0.182558,0.001070634565409
0.182978,0.00105367998995
0.1834,0.001037702900782
0.183823,0.001022618629144
0.184247,0.001008354848462
0.184671,0.0009948497741309
0.185097,0.000982050535519
0.185524,0.0009699117308142
0.185952,0.0009583941650999
0.18638,0.0009474637646033
0.18681,0.0009370906550057
0.187241,0.0009272483886167
0.187672,0.000917913303707
0.188105,0.000909063998961
0.188538,0.0009006809065447
0.188973,0.0008927459483845
0.189409,0.0008852422617007
0.189845,0.000878153981459
0.190283,0.0008714660690557
0.190722,0.0008651641781537
0.191161,0.000859234550068
0.191602,0.0008536639324363
0.192044,0.000848439516077
0.192486,0.0008435488859394
0.19293,0.0008389799828954
0.193375,0.0008347210738147
0.193821,0.0008307607279394
0.194267,0.0008270877980239
0.194715,0.0008236914050738
0.195164,0.0008205609257961
0.195614,0.000817685982097
0.196065,0.0008150564321308
0.196517,0.0008126623625301
0.19697,0.0008104940815474
0.197424,0.0008085421129069
0.197879,0.0008067971902204
0.198335,0.0008052502518594
0.198792,0.0008038924362041
0.199251,0.0008027150772113
0.19971,0.000801709700256
0.20017,0.000800868018215
0.200632,0.0008001819277651
0.201094,0.000799643505877
0.201558,0.0007992450064865
0.202023,0.0007989788573317
0.202488,0.0007988376569403
0.202955,0.0007988141717611
0.203423,0.0007989013334265
0.203892,0.0007990922361382
0.204362,0.0007993801341702
0.204833,0.0007997584394772
0.205305,0.0008002207194061
0.205778,0.0008007606944995
0.206253,0.0008013722363871
0.206728,0.0008020493657586
0.207205,0.0008027862504112
0.207682,0.0008035772033662
0.208161,0.0008044166810506
0.208641,0.0008052992815363
0.209122,0.0008062197428341
0.209604,0.0008071729412356
0.210087,0.0008081538897009
0.210572,0.0008091577362857
0.211057,0.0008101797626042
0.211544,0.0008112153823258
0.212031,0.0008122601396981
0.21252,0.000813309708097
0.21301,0.0008143598885976
0.213501,0.0008154066085637
0.213993,0.0008164459202535
0.214486,0.000817473999438
0.214981,0.0008184871440302
0.215476,0.000819481772722
0.215973,0.0008204544236268
0.216471,0.0008214017529267
0.21697,0.0008223205335205
0.21747,0.0008232076536724
0.217972,0.0008240601156591
0.218474,0.0008248750344137
0.218978,0.0008256496361653
0.219482,0.0008263812570731
0.219988,0.000827067341854
0.220496,0.0008277054424023
0.221004,0.000828293216401
0.221513,0.000828828425924
0.222024,0.000829308936029
0.222536,0.0008297327133391
0.223049,0.0008300978246145
0.223563,0.0008304024353128
0.224078,0.0008306448081386
0.224595,0.0008308233015809
0.225113,0.0008309363684394
0.225632,0.0008309825543401
0.226152,0.0008309604962384
0.226673,0.0008308689209118
0.227196,0.0008307066434418
0.227719,0.0008304725656849
0.228244,0.000830165674733
0.22877,0.0008297850413653
0.229298,0.0008293298184893
0.229826,0.0008287992395738
0.230356,0.0008281926170739
0.230887,0.0008275093408472
0.231419,0.0008267488765644
0.231953,0.0008259107641124
0.232488,0.0008249946159924
0.233024,0.0008240001157125
0.233561,0.0008229270161769
0.234099,0.0008217751380709
0.234639,0.0008205443682438
0.23518,0.0008192346580898
0.235722,0.000817846021928
0.236265,0.0008163785353823
0.23681,0.0008148323337621
0.237356,0.0008132076104442
0.237903,0.0008115046152573
0.238451,0.0008097236528701
0.239001,0.0008078650811834
0.239552,0.0008059293097266
0.240104,0.0008039167980608
0.240658,0.0008018280541881
0.241213,0.000799663632969
0.241769,0.0007974241345472
0.242326,0.0007951102027845
0.242885,0.0007927225237051
0.243444,0.0007902618239508
0.244006,0.0007877288692478
0.244568,0.0007851244628857
0.245132,0.0007824494442095
0.245697,0.0007797046871255
0.246263,0.0007768910986212
0.246831,0.0007740096173012
0.2474,0.0007710612119378
0.24797,0.0007680468800388
0.248542,0.0007649676464322
0.249115,0.0007618245618682
0.249689,0.0007586187016398
0.250265,0.000755351164222
0.250842,0.0007520230699302
0.25142,0.0007486355595984
0.252,0.0007451897932777
0.252581,0.0007416869489556
0.253163,0.000738128221296
0.253746,0.0007345148204009
0.254331,0.0007308479705944
0.254918,0.0007271289092282
0.255505,0.00072335888551
0.256094,0.0007195391593549
0.256685,0.0007156710002593
0.257276,0.0007117556861988
0.257869,0.0007077945025492
0.258464,0.0007037887410316
0.25906,0.0006997396986807
0.259657,0.0006956486768385
0.260255,0.0006915169801704
0.260855,0.0006873459157073
0.261457,0.0006831367919107
0.262059,0.0006788909177632
0.262664,0.0006746096018826
0.263269,0.0006702941516614
0.263876,0.0006659458724295
0.264484,0.0006615660666424
0.265094,0.0006571560330935
0.265705,0.0006527170661498
0.266318,0.0006482504550133
0.266932,0.000643757483005
0.267547,0.0006392394268741
0.268164,0.0006346975561297
0.268782,0.0006301331323976
0.269401,0.0006255474087993
0.270022,0.0006209416293551
0.270645,0.0006163170284097
0.271269,0.0006116748300813
0.271894,0.0006070162477325
0.272521,0.0006023424834646
0.273149,0.0005976547276329
0.273779,0.0005929541583845
0.27441,0.0005882419412179
0.275043,0.000583519228563
0.275677,0.000578787159383
0.276312,0.0005740468587964
0.276949,0.0005692994377194
0.277587,0.0005645459925286
0.278227,0.0005597876047428
0.278869,0.0005550253407252
0.279512,0.0005502602514031
0.280156,0.0005454933720078
0.280802,0.0005407257218315
0.281449,0.0005359583040028
0.282098,0.0005311921052797
0.282748,0.0005264280958593
0.2834,0.0005216672292052
0.284053,0.0005169104418903
0.284708,0.0005121586534565
0.285364,0.0005074127662892
0.286022,0.0005026736655079
0.286682,0.0004979422188712
0.287342,0.0004932192766968
0.288005,0.0004885056717945
0.288669,0.0004838022194143
0.289334,0.0004791097172071
0.290001,0.0004744289451986
0.29067,0.0004697606657754
0.29134,0.0004651056236836
0.292011,0.0004604645460398
0.292685,0.0004558381423521
